trade_date,close,open,high,low,vol,pct_chg
20070309,2611.39,2632.80,2643.81,2587.49,70410.0,-0.0062
20070312,2616.17,2612.96,2619.50,2563.37,62470.0,0.0018
20070313,2640.17,2620.72,2641.63,2605.23,65790.0,0.0092
20070314,2597.36,2609.93,2625.12,2546.65,68950.0,-0.016200000000000003
20070315,2645.55,2595.54,2645.88,2595.54,63780.0,0.018600000000000002
20070316,2604.23,2656.01,2665.39,2576.32,75330.0,-0.015600000000000001
20070319,2659.41,2533.71,2674.80,2523.30,73980.0,0.0212
20070320,2672.77,2669.64,2674.47,2645.25,61250.0,0.005
20070321,2702.60,2685.93,2703.00,2666.89,64610.0,0.011200000000000002
20070322,2711.32,2720.46,2740.28,2702.41,83310.0,0.0032
20070323,2716.27,2710.36,2726.62,2653.79,73910.0,0.0018
20070326,2764.03,2725.40,2764.40,2713.93,76080.0,0.0176
20070327,2784.02,2770.35,2789.97,2753.02,80730.0,0.0072
20070328,2797.65,2787.24,2806.08,2689.11,112210.0,0.0049
20070329,2783.30,2802.38,2830.08,2782.93,106570.0,-0.0051
20070330,2781.78,2768.71,2801.95,2753.15,62950.0,-0.0005
20070402,2850.11,2793.96,2850.15,2793.96,69250.0,0.0246
20070403,2888.11,2861.90,2888.33,2852.57,77010.0,0.013300000000000001
20070404,2911.82,2893.38,2924.68,2875.68,75510.0,0.008199999999999999
20070405,2945.05,2909.50,2950.66,2895.42,74140.0,0.011399999999999999
20070406,2972.01,2921.73,2977.46,2911.05,79100.0,0.0092
20070409,3038.17,2988.38,3043.06,2988.38,90900.0,0.0223
20070410,3081.57,3053.36,3081.62,2993.11,100890.0,0.0143
20070411,3121.32,3092.09,3121.54,3059.28,101670.0,0.0129
20070412,3176.44,3129.25,3176.69,3114.91,92540.0,0.0177
20070413,3169.23,3182.78,3211.61,3154.11,100650.0,-0.0023
20070416,3256.00,3177.30,3256.57,3177.29,87930.0,0.0274
20070417,3283.60,3273.43,3288.17,3182.95,105310.0,0.0085
20070418,3304.50,3294.21,3311.98,3244.93,101430.0,0.0064
20070419,3150.30,3297.95,3297.95,3065.28,115270.0,-0.0467
20070420,3289.28,3165.67,3297.41,3165.67,94470.0,0.0441
20070423,3431.32,3330.80,3433.52,3330.80,109960.0,0.0432
20070424,3445.20,3462.48,3490.81,3418.30,114640.0,0.004
20070425,3448.28,3432.02,3467.83,3376.08,100580.0,0.0009
20070426,3493.58,3465.11,3493.91,3438.88,79000.0,0.0131
20070427,3470.52,3499.94,3503.89,3436.00,80700.0,-0.0066
20070430,3558.71,3487.36,3568.68,3478.93,94300.0,0.0254
20070508,3686.03,3643.81,3699.37,3618.78,106790.0,0.0358
20070509,3701.28,3699.30,3717.34,3556.61,140650.0,0.0040999999999999995
20070510,3724.51,3703.53,3742.23,3671.81,115420.0,0.0063
20070511,3702.61,3696.29,3715.37,3629.71,88960.0,-0.0059
20070514,3734.42,3648.27,3769.16,3620.86,91100.0,0.0086
20070515,3604.64,3739.05,3751.64,3600.21,93580.0,-0.0348
20070516,3700.29,3598.00,3700.65,3557.20,86230.0,0.0265
20070517,3778.61,3716.44,3794.16,3705.28,90260.0,0.0212
20070518,3776.63,3771.27,3805.21,3746.24,82420.0,-0.0005
20070521,3831.44,3650.80,3843.84,3643.08,98480.0,0.014499999999999999
20070522,3870.49,3849.04,3893.19,3849.04,109620.0,0.0102
20070523,3938.95,3879.76,3939.49,3853.91,98520.0,0.0177
20070524,3919.75,3953.89,3972.58,3858.51,113810.0,-0.0049
20070525,3985.25,3907.73,3996.85,3888.31,95420.0,0.0167
20070528,4072.58,4033.92,4091.93,4027.36,114040.0,0.0219
20070529,4168.29,4090.90,4168.53,4079.87,113270.0,0.0235
20070530,3886.46,3906.04,4104.20,3849.70,132740.0,-0.0676
20070531,3927.95,3828.72,3991.73,3683.56,126080.0,0.010700000000000001
20070601,3803.95,3953.10,4014.15,3780.03,119940.0,-0.0316
20070604,3511.43,3804.96,3822.41,3503.94,90530.0,-0.07690000000000001
20070605,3634.63,3407.00,3635.15,3246.73,113770.0,0.0351
20070606,3677.58,3652.89,3712.53,3550.74,95950.0,0.0118
20070607,3802.30,3694.55,3802.30,3684.46,94190.0,0.0339
20070608,3837.87,3814.18,3861.21,3769.15,89080.0,0.009399999999999999
20070611,3931.86,3876.07,3937.79,3870.23,90980.0,0.0245
20070612,4036.11,3953.96,4036.36,3834.02,99390.0,0.0265
20070613,4118.27,4071.74,4146.52,4064.15,109450.0,0.0204
20070614,4075.82,4103.52,4132.00,4022.78,86610.0,-0.0103
20070615,4099.38,4043.11,4115.73,4025.10,68780.0,0.0058
20070618,4227.57,4178.76,4246.40,4177.19,87870.0,0.0313
20070619,4253.00,4227.59,4254.72,4186.18,81540.0,0.006
20070620,4157.60,4268.65,4292.20,4138.33,86860.0,-0.022400000000000003
20070621,4197.28,4140.69,4208.87,4110.96,73740.0,0.0095
20070622,4051.43,4203.13,4220.92,3970.35,79550.0,-0.0347
20070625,3877.59,4066.45,4105.99,3850.84,70030.0,-0.0429
20070626,3928.21,3804.41,3929.37,3752.93,58890.0,0.0131
20070627,4040.48,3946.88,4053.41,3912.20,65290.00000000001,0.0286
20070628,3858.52,4038.38,4067.81,3857.85,66860.0,-0.045
20070629,3764.08,3769.33,3867.75,3718.16,58920.0,-0.0245
20070702,3757.66,3746.18,3801.90,3644.19,49750.0,-0.0017000000000000001
20070703,3832.23,3782.78,3835.29,3744.01,46410.0,0.019799999999999998
20070704,3743.58,3840.41,3848.08,3727.56,38230.0,-0.0231
20070705,3537.43,3688.31,3706.60,3535.04,43230.0,-0.055099999999999996
20070706,3710.28,3517.60,3712.74,3475.27,51370.0,0.0489
20070709,3821.30,3743.87,3840.99,3722.23,54070.0,0.029900000000000003
20070710,3775.62,3832.76,3852.93,3764.25,51910.0,-0.012
20070711,3789.87,3751.49,3797.81,3732.29,33630.0,0.0038
20070712,3816.92,3799.18,3839.21,3780.03,31370.0,0.0070999999999999995
20070713,3820.12,3825.03,3829.68,3773.93,26890.0,0.0008
20070716,3697.97,3824.91,3830.37,3697.22,29930.0,-0.032
20070717,3789.65,3684.34,3812.25,3650.25,32549.999999999996,0.0248
20070718,3807.57,3776.94,3861.51,3756.70,45980.0,0.004699999999999999
20070719,3807.00,3796.91,3836.39,3778.51,30260.0,-0.0001
20070720,3971.88,3808.08,3971.89,3808.08,55270.0,0.0433
20070723,4156.72,4009.06,4157.39,4009.06,85280.0,0.04650000000000001
20070724,4161.35,4187.33,4241.58,4143.59,76090.0,0.0011
20070725,4255.46,4163.36,4256.05,4163.35,64599.99999999999,0.0226
20070726,4303.19,4282.68,4325.93,4244.08,65489.99999999999,0.011200000000000002
20070727,4307.14,4277.55,4318.34,4225.03,65019.99999999999,0.0009
20070730,4410.30,4305.18,4426.31,4303.73,75440.0,0.024
20070731,4460.56,4402.52,4467.65,4359.59,71380.0,0.011399999999999999
20070801,4290.48,4479.30,4496.25,4271.06,79360.0,-0.0381
20070802,4436.19,4311.60,4449.40,4303.98,62890.0,0.034
20070803,4598.38,4472.89,4599.25,4472.89,78190.0,0.0366
20070806,4703.98,4642.78,4704.19,4623.49,76160.0,0.023
20070807,4724.55,4715.39,4771.58,4634.87,83850.0,0.0044
20070808,4668.09,4679.22,4741.45,4579.40,88990.0,-0.012
20070809,4777.29,4666.42,4779.14,4666.20,72030.0,0.023399999999999997
20070810,4726.68,4765.85,4771.61,4631.04,74960.0,-0.0106
20070813,4721.19,4724.52,4767.08,4663.20,85760.0,-0.0012
20070814,4795.57,4721.45,4803.57,4704.15,61160.0,0.0158
20070815,4798.75,4804.68,4836.59,4697.97,63470.0,0.0007000000000000001
20070816,4721.94,4772.36,4772.97,4665.21,63600.0,-0.016
20070817,4626.58,4694.20,4774.99,4616.97,63650.0,-0.0202
20070820,4885.43,4749.20,4885.84,4747.27,67810.0,0.0559
20070821,4972.71,4915.52,4995.53,4909.84,74440.0,0.0179
20070822,5051.69,4899.93,5075.89,4887.14,74030.0,0.0159
20070823,5135.93,5075.51,5154.85,5028.12,68050.0,0.0167
20070824,5217.58,5161.15,5231.15,5158.03,73770.0,0.0159
20070827,5243.15,5250.62,5296.57,5191.28,82630.0,0.0049
20070828,5251.77,5220.64,5270.30,5136.61,75070.0,0.0016
20070829,5171.82,5215.65,5283.33,5138.34,72930.0,-0.0152
20070830,5241.23,5193.73,5247.57,5176.00,67300.0,0.0134
20070831,5296.81,5255.09,5307.42,5219.99,66780.0,0.0106
20070903,5419.17,5335.05,5433.74,5335.05,82850.0,0.0231
20070904,5360.33,5421.25,5429.21,5333.49,79920.0,-0.0109
20070905,5363.25,5357.55,5389.32,5265.06,65370.00000000001,0.0005
20070906,5412.04,5389.49,5448.84,5365.50,70610.0,0.0091
20070907,5294.80,5382.91,5402.72,5284.65,79300.0,-0.0217
20070910,5377.22,5226.74,5380.46,5182.10,65099.99999999999,0.015600000000000001
20070911,5124.09,5384.56,5414.00,5104.35,68810.0,-0.0471
20070912,5202.86,5102.58,5212.65,5059.46,61570.0,0.0154
20070913,5349.97,5230.65,5351.57,5212.03,59750.0,0.028300000000000002
20070914,5397.28,5362.47,5405.85,5274.22,60300.0,0.0088
20070917,5498.91,5389.50,5504.77,5387.68,69400.0,0.018799999999999997
20070918,5476.84,5524.10,5533.53,5405.18,71620.0,-0.004
20070919,5419.27,5487.38,5498.59,5385.42,55880.0,-0.0105
20070920,5494.91,5436.64,5501.40,5430.31,56710.0,0.013999999999999999
20070921,5468.10,5508.51,5516.11,5357.50,61110.0,-0.0049
20070924,5513.90,5481.38,5541.13,5400.68,54190.0,0.0084
20070925,5454.61,5524.02,5540.87,5423.52,45330.0,-0.0108
20070926,5361.02,5433.63,5489.86,5338.31,39170.0,-0.0172
20070927,5427.66,5364.53,5429.05,5338.04,33760.0,0.0124
20070928,5580.81,5479.85,5590.85,5479.85,48520.0,0.0282
20071008,5653.14,5703.28,5715.91,5617.10,66450.0,0.013000000000000001
20071009,5675.93,5638.63,5682.97,5582.77,53630.0,0.004
20071010,5685.76,5694.99,5776.21,5653.79,63990.0,0.0017000000000000001
20071011,5760.08,5695.13,5761.22,5650.10,65140.0,0.0131
20071012,5737.22,5777.90,5796.28,5485.56,78000.0,-0.004
20071015,5821.45,5761.87,5824.98,5690.07,70680.0,0.0147
20071016,5877.20,5851.54,5885.48,5815.61,64690.0,0.0096
20071017,5824.12,5862.38,5891.72,5797.61,48870.0,-0.009000000000000001
20071018,5615.75,5813.24,5813.24,5593.99,48600.0,-0.0358
20071019,5614.06,5651.03,5711.50,5563.78,38470.0,-0.0003
20071022,5472.68,5543.79,5594.50,5465.85,35870.0,-0.0252
20071023,5540.09,5467.83,5541.96,5373.05,41900.0,0.0123
20071024,5588.01,5564.48,5644.97,5553.33,44660.0,0.0086
20071025,5333.79,5549.66,5556.55,5312.85,50820.0,-0.0455
20071026,5394.81,5279.10,5428.58,5266.37,35900.0,0.011399999999999999
20071029,5508.36,5428.68,5509.35,5428.68,35230.0,0.021
20071030,5596.07,5529.97,5597.27,5467.52,39190.0,0.0159
20071031,5688.54,5663.76,5691.86,5590.54,50330.0,0.0165
20071101,5605.23,5701.49,5702.21,5604.79,46610.0,-0.0146
20071102,5472.93,5514.85,5565.66,5448.99,43290.0,-0.0236
20071105,5360.31,5438.81,5494.62,5333.38,33700.0,-0.0206
20071106,5317.55,5331.31,5406.10,5295.80,27060.0,-0.008
20071107,5350.63,5348.56,5388.64,5231.61,30060.0,0.0062
20071108,5093.67,5321.86,5321.86,5090.96,36060.0,-0.048
20071109,5040.52,5042.76,5129.11,4962.30,34580.0,-0.0104
20071112,4978.25,4916.82,5018.11,4795.43,38410.0,-0.0124
20071113,4939.24,5024.52,5082.64,4866.16,36860.0,-0.0078000000000000005
20071114,5145.89,5013.78,5147.01,4924.82,35230.0,0.0418
20071115,5081.11,5129.81,5170.97,5069.52,31760.0,-0.0126
20071116,5007.66,4999.84,5021.71,4917.49,23310.0,-0.014499999999999999
20071119,4994.42,5017.40,5033.95,4968.73,25550.0,-0.0026
20071120,5069.38,4962.64,5099.52,4916.47,33560.0,0.015
20071121,4997.62,5087.25,5135.25,4993.29,26800.0,-0.014199999999999999
20071122,4772.62,4902.63,4949.34,4759.91,26510.0,-0.045
20071123,4856.16,4733.36,4857.05,4711.79,20150.0,0.0175
20071126,4800.08,4931.60,4954.18,4795.35,23620.0,-0.0115
20071127,4711.15,4759.01,4806.83,4708.80,20890.0,-0.018500000000000003
20071128,4648.75,4724.47,4760.66,4619.51,22480.0,-0.0132
20071129,4842.07,4708.38,4847.58,4637.48,36870.0,0.0416
20071130,4737.41,4841.08,4841.08,4723.79,29380.0,-0.0216
20071203,4772.67,4714.92,4809.27,4689.52,22260.0,0.0074
20071204,4829.21,4786.64,4886.58,4786.64,22640.0,0.0118
20071205,4965.95,4829.95,4970.17,4815.61,31770.0,0.028300000000000002
20071206,4971.06,4986.25,4999.93,4928.13,23710.0,0.001
20071207,5041.35,4979.84,5041.78,4977.87,27200.0,0.0141
20071210,5133.56,4961.67,5138.69,4944.83,42780.0,0.0183
20071211,5140.00,5162.09,5181.41,5068.03,40590.0,0.0013
20071212,5077.39,5108.58,5130.72,5033.72,39830.0,-0.012199999999999999
20071213,4884.30,5051.78,5067.39,4881.34,36820.0,-0.038
20071214,4977.65,4827.39,4979.19,4800.24,30730.0,0.0191
20071217,4857.29,4976.24,4977.57,4855.17,37020.0,-0.0242
20071218,4829.91,4827.26,4882.99,4799.00,22930.0,-0.005600000000000001
20071219,4946.28,4877.77,4961.59,4865.35,32100.0,0.0241
20071220,5037.19,4968.03,5048.06,4935.40,31320.0,0.0184
20071221,5101.85,5016.46,5103.77,5014.70,37250.0,0.0128
20071224,5207.13,5142.16,5239.22,5129.60,50320.0,0.0206
20071225,5216.81,5217.56,5244.03,5180.59,38970.0,0.0019
20071226,5265.03,5231.97,5273.14,5194.74,41470.0,0.0092
20071227,5367.53,5286.98,5367.53,5260.10,52350.0,0.0195
20071228,5338.27,5379.52,5391.66,5323.82,45360.0,-0.0055000000000000005
20080102,5385.10,5349.76,5404.93,5283.45,45670.0,0.0088
20080103,5422.03,5381.15,5422.67,5315.95,64650.00000000001,0.0069
20080104,5483.65,5430.63,5499.09,5422.46,51750.0,0.011399999999999999
20080107,5556.59,5480.44,5569.15,5455.50,53490.0,0.013300000000000001
20080108,5528.05,5575.95,5630.62,5485.23,64900.00000000001,-0.0051
20080109,5613.76,5507.12,5614.68,5490.31,46800.0,0.0155
20080110,5672.15,5631.65,5707.67,5602.59,64230.00000000001,0.0104
20080111,5699.15,5688.56,5702.57,5629.64,56170.0,0.0048
20080114,5731.76,5717.52,5756.92,5679.29,49850.0,0.005699999999999999
20080115,5696.45,5743.43,5754.11,5652.04,50890.0,-0.0062
20080116,5505.72,5642.57,5642.57,5498.39,55770.0,-0.0335
20080117,5365.62,5445.80,5533.65,5226.64,61940.0,-0.0254
20080118,5414.47,5358.18,5419.57,5307.50,43910.0,0.0091
20080121,5145.73,5424.64,5434.35,5122.46,47830.0,-0.0496
20080122,4753.87,5015.43,5032.24,4708.39,60770.0,-0.0762
20080123,4975.11,4787.17,4976.27,4751.50,55780.0,0.04650000000000001
20080124,5027.21,5034.53,5079.80,4926.37,56610.0,0.0105
20080125,5077.43,5022.90,5121.41,4966.52,47140.0,0.01
20080128,4731.88,5038.51,5038.51,4711.28,41430.0,-0.0681
20080129,4762.08,4742.90,4845.66,4688.73,29060.0,0.0064
20080130,4710.65,4817.16,4858.10,4606.14,34100.0,-0.0108
20080131,4620.40,4693.61,4733.70,4614.28,30850.0,-0.0192
20080201,4571.94,4623.62,4660.99,4414.12,35130.0,-0.0105
20080204,4950.12,4695.55,4951.25,4695.55,40950.0,0.0827
20080205,4921.83,4942.88,4995.57,4878.12,32800.0,-0.005699999999999999
20080213,4816.08,4858.81,4883.24,4785.80,21480.0,-0.0215
20080214,4880.25,4858.85,4913.32,4842.85,19840.0,0.013300000000000001
20080215,4813.31,4846.02,4846.02,4742.10,24260.0,-0.0137
20080218,4910.99,4875.22,4944.88,4845.31,30590.0,0.0203
20080219,5020.75,4926.84,5020.75,4885.69,36180.0,0.0223
20080220,4908.72,5032.78,5062.26,4901.66,39560.0,-0.0223
20080221,4876.03,4878.57,4924.45,4796.10,33400.0,-0.0067
20080222,4702.24,4850.88,4850.88,4649.81,37920.0,-0.0356
20080225,4519.78,4704.32,4722.64,4510.69,33650.0,-0.0388
20080226,4515.53,4637.60,4668.83,4394.59,33280.0,-0.0009
20080227,4639.77,4543.10,4660.41,4500.89,29590.0,0.0275
20080228,4622.06,4651.16,4670.17,4582.82,25400.0,-0.0038
20080229,4674.55,4616.24,4683.16,4597.63,23350.0,0.011399999999999999
20080303,4790.74,4648.73,4803.90,4611.70,39260.0,0.024900000000000002
20080304,4671.15,4813.40,4836.66,4657.38,45130.0,-0.025
20080305,4628.72,4650.52,4689.97,4519.74,39420.0,-0.0091
20080306,4685.03,4645.07,4746.58,4592.62,44400.0,0.012199999999999999
20080307,4621.69,4641.76,4693.21,4597.01,28690.0,-0.013500000000000002
20080310,4431.59,4588.73,4588.77,4406.23,31780.0,-0.041100000000000005
20080311,4441.18,4393.28,4441.18,4315.18,26280.0,0.0022
20080312,4309.65,4534.81,4553.34,4308.35,27150.0,-0.0296
20080313,4198.96,4266.27,4296.36,4121.27,34450.0,-0.025699999999999997
20080314,4157.87,4179.44,4212.41,4092.79,23430.0,-0.0098
20080317,3965.28,4138.88,4138.88,3958.29,28180.0,-0.0463
20080318,3763.95,3924.87,3996.96,3700.35,34520.0,-0.0508
20080319,3888.86,3837.60,3954.47,3776.30,37900.0,0.0332
20080320,4001.83,3833.20,4044.69,3658.04,46210.0,0.028999999999999998
20080321,4037.83,3998.20,4083.16,3958.97,42620.0,0.009000000000000001
20080324,3857.09,4086.07,4103.57,3857.09,35840.0,-0.044800000000000006
20080325,3905.77,3780.46,3937.67,3747.02,32250.0,0.0126
20080326,3914.37,3926.86,4001.55,3888.02,28040.0,0.0022
20080327,3748.92,3847.44,3873.61,3745.88,32000.0,-0.042300000000000004
20080328,3918.16,3712.98,3925.86,3661.38,42100.0,0.0451
20080331,3790.53,3802.21,3891.66,3780.12,29440.0,-0.0326
20080401,3582.86,3776.27,3815.16,3566.21,35300.0,-0.0548
20080402,3547.98,3621.39,3698.53,3493.18,42770.0,-0.0097
20080403,3650.70,3518.22,3665.65,3457.62,32990.0,0.028999999999999998
20080407,3845.82,3611.96,3854.07,3578.38,40490.0,0.053399999999999996
20080408,3891.06,3852.01,3935.33,3820.10,44070.0,0.0118
20080409,3688.12,3857.28,3911.70,3687.60,39000.0,-0.052199999999999996
20080410,3754.72,3641.66,3754.72,3608.32,28800.0,0.0181
20080411,3783.73,3794.30,3825.30,3755.01,26330.0,0.0077
20080414,3536.33,3699.14,3710.79,3525.18,33430.0,-0.0654
20080415,3583.30,3513.07,3583.86,3417.25,30660.0,0.013300000000000001
20080416,3494.02,3573.66,3583.81,3483.18,26530.0,-0.024900000000000002
20080417,3386.63,3493.24,3559.10,3340.88,29530.0,-0.030699999999999998
20080418,3272.50,3356.56,3390.55,3248.53,27890.0,-0.0337
20080421,3267.55,3516.43,3516.43,3223.89,41360.0,-0.0015
20080422,3296.28,3207.88,3301.55,3122.39,32540.0,0.0088
20080423,3453.73,3267.36,3467.43,3245.30,44270.0,0.0478
20080424,3774.50,3739.32,3781.48,3659.73,96580.0,0.0929
20080425,3803.07,3781.91,3915.84,3737.98,84810.0,0.0076
20080428,3729.15,3740.95,3791.77,3711.18,48830.0,-0.0194
20080429,3776.94,3704.93,3797.53,3702.02,44540.0,0.0128
20080430,3959.12,3793.85,3970.57,3793.85,69910.0,0.0482
20080505,4055.78,4015.21,4061.47,3972.56,62530.0,0.024399999999999998
20080506,4010.89,4021.07,4075.57,3961.34,58460.0,-0.0111
20080507,3821.32,3986.13,4042.41,3821.11,54460.0,-0.0473
20080508,3925.04,3774.04,3926.00,3761.28,44060.0,0.0271
20080509,3878.92,3960.89,3973.06,3806.52,53660.0,-0.0118
20080512,3904.92,3804.99,3952.79,3766.58,45380.0,0.0067
20080513,3851.69,3786.53,3923.17,3778.72,50340.0,-0.013600000000000001
20080514,3975.78,3843.47,3975.80,3843.47,50610.0,0.0322
20080515,3948.09,4006.66,4038.85,3948.06,50770.0,-0.006999999999999999
20080516,3936.12,3948.03,3982.22,3882.89,39720.0,-0.003
20080519,3914.07,3926.31,3936.28,3865.50,29710.0,-0.005600000000000001
20080520,3710.82,3911.10,3946.44,3698.55,39700.0,-0.0519
20080521,3783.05,3668.18,3801.07,3591.57,43600.0,0.0195
20080522,3711.44,3732.64,3783.85,3704.16,40740.0,-0.0189
20080523,3675.15,3697.89,3741.06,3629.01,33440.0,-0.0098
20080526,3559.22,3643.01,3643.01,3555.76,28180.0,-0.0315
20080527,3576.20,3549.99,3594.66,3533.47,24760.0,0.0048
20080528,3676.23,3583.28,3698.00,3561.73,31040.0,0.027999999999999997
20080529,3580.87,3666.20,3677.02,3578.73,29420.0,-0.0259
20080530,3611.33,3585.61,3620.22,3552.66,28590.0,0.0085
20080602,3625.83,3600.23,3650.48,3580.58,28250.0,0.004
20080603,3614.11,3624.57,3641.43,3585.12,34740.0,-0.0032
20080604,3546.92,3601.06,3605.06,3513.64,29420.0,-0.018600000000000002
20080605,3512.14,3529.98,3542.24,3487.79,23990.0,-0.0098
20080606,3489.50,3519.12,3532.30,3470.56,20940.0,-0.0064
20080610,3206.56,3344.45,3352.32,3188.80,32950.0,-0.08109999999999999
20080611,3140.30,3155.94,3181.82,3097.39,29410.0,-0.0207
20080612,3084.63,3123.64,3148.74,3022.88,31450.0,-0.0177
20080613,2979.12,3087.34,3108.99,2975.66,25320.0,-0.0342
20080616,2952.24,2981.09,3012.99,2900.07,26810.0,-0.009000000000000001
20080617,2842.68,2950.40,2977.89,2820.64,26460.0,-0.0371
20080618,2991.27,2820.24,3007.18,2759.11,42560.0,0.052300000000000006
20080619,2773.08,2967.40,2967.40,2768.22,36320.0,-0.0729
20080620,2849.67,2795.47,2946.94,2691.87,51680.0,0.0276
20080623,2789.94,2798.43,2845.48,2771.36,26630.0,-0.021
20080624,2851.91,2775.69,2865.90,2770.99,31790.0,0.0222
20080625,2969.54,2844.92,2973.17,2834.95,42430.0,0.0412
20080626,2980.91,2964.52,3010.28,2922.79,42600.0,0.0038
20080627,2816.02,2886.18,2899.84,2787.25,40890.0,-0.0553
20080630,2791.82,2782.84,2834.27,2747.61,25300.0,-0.0086
20080701,2698.35,2799.20,2809.38,2690.18,28850.0,-0.0335
20080702,2699.60,2702.63,2745.94,2670.06,27920.0,0.0005
20080703,2760.61,2654.48,2807.68,2617.26,45660.0,0.0226
20080704,2741.85,2751.21,2783.85,2716.02,37910.0,-0.0068000000000000005
20080707,2882.76,2747.61,2890.99,2747.61,52730.0,0.051399999999999994
20080708,2901.84,2900.57,2939.14,2841.07,54250.0,0.0066
20080709,3015.13,2927.00,3015.27,2927.00,69360.0,0.039
20080710,2973.73,2970.98,3056.91,2950.20,61650.0,-0.0137
20080711,2953.50,2962.86,2988.20,2913.87,44290.0,-0.0068000000000000005
20080714,2975.87,2927.24,2996.59,2917.02,34580.0,0.0076
20080715,2852.98,2987.06,2997.67,2849.20,47290.0,-0.041299999999999996
20080716,2745.60,2818.76,2824.88,2702.66,39400.0,-0.037599999999999995
20080717,2718.07,2790.26,2812.99,2705.81,32689.999999999996,-0.01
20080718,2815.46,2746.54,2818.06,2690.07,40200.0,0.0358
20080721,2911.05,2792.83,2915.29,2780.28,45120.0,0.034
20080722,2904.74,2905.28,2931.45,2890.25,38820.0,-0.0022
20080723,2883.32,2923.05,2941.97,2879.18,38820.0,-0.0074
20080724,2977.36,2905.04,2979.75,2902.98,48540.0,0.0326
20080725,2939.20,2939.32,2967.72,2916.68,40570.0,-0.0128
20080728,2960.85,2959.11,2997.60,2946.49,39310.0,0.0074
20080729,2905.63,2921.25,2921.25,2881.05,36040.0,-0.0187
20080730,2884.38,2940.02,2949.94,2866.03,29810.0,-0.0073
20080731,2805.21,2894.25,2899.07,2804.70,27940.0,-0.0274
20080801,2840.79,2786.12,2868.68,2748.76,34030.0,0.0127
20080804,2773.15,2816.94,2832.89,2767.53,22780.0,-0.023799999999999998
20080805,2703.08,2780.76,2792.74,2695.37,30470.0,-0.0253
20080806,2721.69,2723.52,2749.10,2679.66,27400.0,0.0069
20080807,2720.44,2717.66,2747.88,2683.41,23370.0,-0.0005
20080808,2591.46,2719.38,2719.38,2581.81,30900.0,-0.047400000000000005
20080811,2456.81,2579.80,2580.72,2442.79,32119.999999999996,-0.052000000000000005
20080812,2444.16,2431.38,2474.32,2413.60,24190.0,-0.0051
20080813,2444.67,2427.49,2466.09,2369.58,27550.0,0.0002
20080814,2443.51,2429.98,2461.24,2410.49,20160.0,-0.0005
20080815,2447.61,2440.39,2479.15,2412.95,20420.0,0.0017000000000000001
20080818,2313.40,2451.31,2452.63,2312.95,23620.0,-0.0548
20080819,2348.47,2285.51,2356.19,2273.89,19480.0,0.0152
20080820,2532.94,2332.39,2533.30,2312.18,45040.0,0.0785
20080821,2443.98,2494.26,2535.86,2438.86,37520.0,-0.0351
20080822,2404.93,2421.25,2437.43,2362.63,26300.0,-0.016
20080825,2400.55,2408.03,2439.91,2373.76,18640.0,-0.0018
20080826,2331.53,2370.53,2390.66,2306.94,23740.0,-0.0288
20080827,2325.29,2322.54,2367.72,2291.35,23860.0,-0.0027
20080828,2335.86,2325.26,2363.56,2316.68,20400.0,0.0045000000000000005
20080829,2391.64,2347.40,2418.05,2339.52,28880.0,0.0239
20080901,2309.17,2372.64,2372.64,2297.02,21150.0,-0.0345
20080902,2285.41,2292.69,2309.21,2268.00,18440.0,-0.0103
20080903,2245.96,2279.60,2296.03,2219.56,23750.0,-0.0173
20080904,2251.15,2238.64,2270.41,2216.11,18990.0,0.0023
20080905,2183.43,2193.04,2221.09,2172.94,21650.0,-0.0301
20080908,2126.52,2189.82,2198.76,2119.12,22190.0,-0.026099999999999998
20080909,2139.14,2135.22,2150.99,2111.40,17620.0,0.0059
20080910,2143.18,2124.97,2181.25,2099.23,22060.0,0.0019
20080911,2072.13,2135.45,2141.99,2067.25,22180.0,-0.0332
20080912,2077.85,2071.06,2102.98,2066.44,19200.0,0.0028000000000000004
20080916,2000.65,2050.32,2050.32,1987.30,33560.0,-0.037200000000000004
20080917,1929.13,1981.25,2003.91,1923.55,32860.0,-0.035699999999999996
20080918,1895.99,1876.96,1936.73,1804.77,47820.0,-0.0172
20080919,2073.11,2065.78,2073.11,2046.22,36530.0,0.0934
20080922,2207.61,2228.37,2258.42,2130.32,101990.0,0.0649
20080923,2123.48,2141.60,2180.37,2118.92,78370.0,-0.0381
20080924,2138.85,2072.65,2139.22,2050.97,45330.0,0.0072
20080925,2223.53,2143.73,2256.27,2139.62,74240.0,0.039599999999999996
20080926,2243.66,2234.46,2257.16,2192.13,59430.0,0.0091
20081006,2128.70,2206.56,2206.56,2128.27,45580.0,-0.0512
20081007,2102.45,2043.92,2136.12,2024.65,43070.0,-0.0123
20081008,2022.88,2041.99,2073.07,2000.52,36880.0,-0.0378
20081009,1995.30,2059.59,2063.30,1993.01,33580.0,-0.013600000000000001
20081010,1906.96,1913.27,1938.21,1881.67,39150.0,-0.0443
20081013,1985.49,1889.75,1985.63,1841.53,43540.0,0.0412
20081014,1934.62,2054.41,2060.49,1934.46,54330.0,-0.0256
20081015,1914.36,1911.03,1930.63,1892.02,31890.0,-0.0105
20081016,1820.90,1833.48,1866.90,1818.93,40530.0,-0.048799999999999996
20081017,1833.26,1837.91,1851.33,1805.67,28720.0,0.0068000000000000005
